"language","enjoyment","gender","age","comments","understand","education","approval_time","odb_stim","odb_param","odb_scale","screen_width","screen_height","condition","order","category_type","scale_factor_radius","scale_factor_orientation","browser","trial_number","trial_type","test_response","orientation_trial_stim","radius_change_stim","within_block_trial_number","radius_change_param","orientation_trial_param","radius_trial_param","orientation_response_stim","radius_response_param","block","orientation_change_param","radius_response_stim","trial_category","rt","orientation_change_stim","correct","radius_trial_stim","orientation_response_param","orientation_change","radius_change","quadrant","orientation_trial","orientation_response","radius_response","subids","block_factor"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",43,"test","A",NA,NA,43,NA,212,70,NA,NA,1,NA,NA,"A",1074,NA,TRUE,82,NA,NA,NA,3,168,NA,NA,"4","1"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",44,"test","B",NA,NA,44,NA,184,517,NA,NA,1,NA,NA,"B",996,NA,TRUE,228,NA,NA,NA,4,161,NA,NA,"4","1"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",45,"test","B",NA,NA,45,NA,108,509,NA,NA,1,NA,NA,"B",1156,NA,TRUE,225,NA,NA,NA,4,142,NA,NA,"4","1"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",46,"test","A",NA,NA,46,NA,279,12,NA,NA,1,NA,NA,"A",1231,NA,TRUE,63,NA,NA,NA,3,184,NA,NA,"4","1"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",47,"test","B",NA,NA,47,NA,123,586,NA,NA,1,NA,NA,"B",1176,NA,TRUE,250,NA,NA,NA,4,145,NA,NA,"4","1"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",48,"test","B",NA,NA,48,NA,581,522,NA,NA,1,NA,NA,"B",950,NA,TRUE,229,NA,NA,NA,2,260,NA,NA,"4","1"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",49,"training","NA",126,20,1,0,600,1,265,1,2,0,60,"B",12926,139,NA,80,600,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",50,"training","NA",208,150,2,0,1,1,115,1,2,0,60,"A",9087,93,NA,210,1,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",51,"training","NA",231,140,3,0,268,1,182,1,2,0,60,"A",7635,49,NA,200,268,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",52,"training","NA",152,66,4,0,260,176,180,176,2,0,117,"A",8293,28,NA,183,260,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",53,"training","NA",214,81,5,0,108,286,142,286,2,0,153,"A",8727,72,NA,234,108,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",54,"training","NA",205,62,6,0,380,234,210,234,2,0,136,"B",9283,5,NA,74,380,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",55,"training","NA",200,74,7,0,340,1,200,1,2,0,60,"A",5564,0,NA,134,340,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",56,"training","NA",123,194,8,0,32,600,123,600,2,0,255,"B",4091,0,NA,61,32,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",57,"training","NA",253,22,9,0,552,600,253,600,2,0,255,"B",3146,0,NA,233,552,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",58,"training","NA",152,78,10,0,148,329,152,329,2,0,167,"A",5173,0,NA,89,148,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",59,"training","NA",175,12,11,0,240,418,175,418,2,0,196,"B",5578,0,NA,208,240,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",60,"training","NA",254,0,12,0,396,418,214,418,2,0,196,"B",7680,40,NA,196,396,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",61,"training","NA",156,101,13,0,164,341,156,341,2,0,171,"A",6199,0,NA,70,164,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",62,"training","NA",134,0,14,0,80,280,135,280,2,0,151,"A",5718,1,NA,151,80,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",63,"training","NA",165,102,15,0,200,421,165,421,2,0,197,"B",7271,0,NA,95,200,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",64,"training","NA",180,66,16,0,184,381,161,381,2,0,184,"A",10426,19,NA,250,184,NA,NA,NA,NA,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",65,"test","A",NA,NA,17,NA,160,76,NA,NA,2,NA,NA,"A",9446,NA,TRUE,84,NA,NA,NA,3,155,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",66,"test","B",NA,NA,18,NA,565,463,NA,NA,2,NA,NA,"B",1469,NA,TRUE,210,NA,NA,NA,2,256,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",67,"test","A",NA,NA,19,NA,248,53,NA,NA,2,NA,NA,"A",1125,NA,TRUE,77,NA,NA,NA,3,177,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",68,"test","B",NA,NA,20,NA,333,454,NA,NA,2,NA,NA,"B",1487,NA,TRUE,207,NA,NA,NA,2,198,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",69,"test","A",NA,NA,21,NA,456,33,NA,NA,2,NA,NA,"A",1233,NA,TRUE,70,NA,NA,NA,1,229,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",70,"test","A",NA,NA,22,NA,166,235,NA,NA,2,NA,NA,"A",2338,NA,TRUE,136,NA,NA,NA,3,156,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",71,"test","A",NA,NA,23,NA,433,79,NA,NA,2,NA,NA,"A",1248,NA,TRUE,85,NA,NA,NA,1,223,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",72,"test","A",NA,NA,24,NA,355,256,NA,NA,2,NA,NA,"B",2389,NA,FALSE,143,NA,NA,NA,1,203,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",73,"test","B",NA,NA,25,NA,595,69,NA,NA,2,NA,NA,"B",2368,NA,TRUE,82,NA,NA,NA,1,263,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",74,"test","B",NA,NA,26,NA,373,399,NA,NA,2,NA,NA,"B",1142,NA,TRUE,189,NA,NA,NA,2,208,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",75,"test","B",NA,NA,27,NA,521,414,NA,NA,2,NA,NA,"B",811,NA,TRUE,194,NA,NA,NA,2,245,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",76,"test","B",NA,NA,28,NA,195,576,NA,NA,2,NA,NA,"B",807,NA,TRUE,247,NA,NA,NA,4,163,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",77,"test","B",NA,NA,29,NA,441,234,NA,NA,2,NA,NA,"B",3490,NA,TRUE,136,NA,NA,NA,1,225,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",78,"test","A",NA,NA,30,NA,82,107,NA,NA,2,NA,NA,"A",1227,NA,TRUE,94,NA,NA,NA,3,135,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",79,"test","A",NA,NA,31,NA,216,175,NA,NA,2,NA,NA,"A",1076,NA,TRUE,116,NA,NA,NA,3,169,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",80,"test","B",NA,NA,32,NA,169,464,NA,NA,2,NA,NA,"B",1501,NA,TRUE,211,NA,NA,NA,4,157,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",81,"test","B",NA,NA,33,NA,177,592,NA,NA,2,NA,NA,"B",875,NA,TRUE,252,NA,NA,NA,4,159,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",82,"test","A",NA,NA,34,NA,95,236,NA,NA,2,NA,NA,"A",1988,NA,TRUE,136,NA,NA,NA,3,138,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",83,"test","A",NA,NA,35,NA,295,39,NA,NA,2,NA,NA,"A",1298,NA,TRUE,72,NA,NA,NA,3,188,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",84,"test","A",NA,NA,36,NA,328,78,NA,NA,2,NA,NA,"A",978,NA,TRUE,85,NA,NA,NA,1,197,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",85,"test","B",NA,NA,37,NA,249,360,NA,NA,2,NA,NA,"B",1018,NA,TRUE,177,NA,NA,NA,4,177,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",86,"test","A",NA,NA,38,NA,360,70,NA,NA,2,NA,NA,"A",1112,NA,TRUE,82,NA,NA,NA,1,205,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",87,"test","B",NA,NA,39,NA,86,423,NA,NA,2,NA,NA,"A",870,NA,FALSE,197,NA,NA,NA,4,136,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",88,"test","A",NA,NA,40,NA,310,213,NA,NA,2,NA,NA,"A",2081,NA,TRUE,129,NA,NA,NA,1,192,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",89,"test","B",NA,NA,41,NA,410,438,NA,NA,2,NA,NA,"B",1202,NA,TRUE,202,NA,NA,NA,2,217,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",90,"test","A",NA,NA,42,NA,174,139,NA,NA,2,NA,NA,"A",993,NA,TRUE,105,NA,NA,NA,3,158,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",91,"test","B",NA,NA,43,NA,506,516,NA,NA,2,NA,NA,"B",931,NA,TRUE,227,NA,NA,NA,2,241,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",92,"test","B",NA,NA,44,NA,505,434,NA,NA,2,NA,NA,"B",1410,NA,TRUE,201,NA,NA,NA,2,241,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",93,"test","B",NA,NA,45,NA,367,507,NA,NA,2,NA,NA,"B",773,NA,TRUE,225,NA,NA,NA,2,206,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",94,"test","B",NA,NA,46,NA,90,323,NA,NA,2,NA,NA,"A",2546,NA,FALSE,165,NA,NA,NA,4,137,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",95,"test","B",NA,NA,47,NA,12,304,NA,NA,2,NA,NA,"A",947,NA,FALSE,158,NA,NA,NA,4,118,NA,NA,"4","2"
"English","Better Than Average","Male","37","I thought this was a lot of fun however with only two variables it made it fairly easy to come pretty close to the right solution every time.","Yes","Some College",2015-09-27 04:31:45,"y=-x","y<x","orientation_scale",2041,956,"active","order2","information-integration",3.07179487179487,3.99333333333333,"Chrome",96,"test","B",NA,NA,48,NA,226,579,NA,NA,2,NA,NA,"B",1219,NA,TRUE,248,NA,NA,NA,4,171,NA,NA,"4","2"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",1,"training","NA",113,27,1,0,112,36,82,36,1,0,81,"A",10524,31,NA,108,112,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",2,"training","NA",201,99,2,0,504,600,180,600,1,0,255,"B",14773,21,NA,156,504,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",3,"training","NA",177,47,3,0,504,1,180,1,1,0,70,"A",10918,3,NA,117,504,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",4,"training","NA",168,155,4,0,140,600,89,600,1,0,255,"B",11171,79,NA,100,140,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",5,"training","NA",69,82,5,0,140,1,89,1,1,0,70,"A",7324,20,NA,152,140,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",6,"training","NA",93,89,6,0,500,360,179,360,1,0,181,"A",10247,86,NA,92,500,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",7,"training","NA",187,67,7,0,600,1,204,1,1,0,70,"A",7488,17,NA,137,600,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",8,"training","NA",183,61,8,0,136,208,88,208,1,0,134,"B",5820,95,NA,73,136,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",9,"training","NA",190,155,9,0,544,1,190,1,1,0,70,"A",4155,0,NA,225,544,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",10,"training","NA",94,9,10,0,160,1,94,1,1,0,70,"A",5101,0,NA,79,160,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",11,"training","NA",106,30,11,0,160,1,94,1,1,0,70,"A",5230,12,NA,100,160,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",12,"training","NA",77,154,12,0,200,1,104,1,1,0,70,"A",6748,27,NA,224,200,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",13,"training","NA",125,78,13,0,140,600,89,600,1,0,255,"B",10301,36,NA,177,140,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",14,"training","NA",172,32,14,0,136,1,88,1,1,0,70,"A",7534,84,NA,102,136,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",15,"training","NA",85,29,15,0,124,600,85,600,1,0,255,"B",4629,0,NA,226,124,NA,NA,NA,NA,NA,NA,"5","1"
"english","Better Than Average","Male","29","","Yes","Higher Degree",2015-09-27 03:42:17,"y=x","y>x","radius_scale",1836,700,"active","order1","information-integration",3.23783783783784,3.99333333333333,"Chrome",16,"training","NA",130,2,16,0,144,324,90,324,1,0,170,"B",9238,40,NA,172,144,NA,NA,NA,NA,NA,NA,"5","1"
